campaign_id,sender,subject_len,body_len,mean_paragraph_len,day_of_week,is_weekend,times_of_day,category,product,no_of_CTA,mean_CTA_len,is_image,is_personalised,is_quote,is_timer,is_emoticons,is_discount,is_price,is_urgency,target_audience,click_rate
1754,3,100,17822,22,0,0,Noon,6,23,5,26,2,0,0,0,0,0,0,0,12,0.0193381592554291
715,3,51,14432,24,2,0,Evening,15,1,4,33,3,0,0,0,1,0,0,1,12,0.0058967682646653
1048,3,103,15588,34,6,1,Evening,15,6,3,40,2,0,2,0,0,0,0,1,12,0.0084951456310679
194,3,98,15851,24,2,0,Evening,6,26,10,20,2,0,1,0,0,0,0,0,12,0.0066376449290978
441,3,97,23587,14,0,0,Evening,1,5,11,28,0,0,2,0,0,0,0,0,1,0.0022033448367401
574,3,96,15450,42,4,0,Evening,15,9,3,35,0,0,0,0,1,0,0,0,12,0.0071840085834907
504,3,126,14561,15,3,0,Evening,10,42,0,31,0,0,0,0,0,0,0,0,14,0.0070643642072213
606,3,62,8144,42,2,0,Evening,15,31,2,42,1,0,0,0,1,1,0,1,12,0.0043198397940208
1108,14,105,30425,18,2,0,Noon,3,43,1,23,1,0,0,0,0,0,0,0,12,0.0030614197334013
1304,10,72,6328,90,5,1,Evening,2,11,3,33,0,0,1,0,0,0,0,0,12,0.0293910417715148
1689,3,56,8668,16,5,1,Morning,11,29,3,51,2,0,1,0,0,0,0,0,14,0.025735294117647
847,3,84,14471,21,2,0,Evening,10,42,3,23,0,0,0,0,0,0,0,0,12,0.0016003103632219
4,3,74,11037,30,4,0,Evening,15,9,4,24,0,0,0,0,0,0,0,0,10,0.0108677632669601
1085,3,65,20254,29,3,0,Evening,15,1,2,42,0,0,4,0,0,0,0,0,12,0.0047396017988095
1221,3,62,2750,88,4,0,Noon,13,21,0,34,1,0,0,0,0,0,0,0,12,0.1818181818181818
468,3,95,16376,23,1,0,Evening,9,34,4,23,0,0,0,0,0,0,0,0,12,0.0073884822538323
322,0,83,6456,125,5,1,Evening,15,9,3,33,1,0,0,0,0,0,0,0,15,0.0074787679046773
6,3,54,2569,256,4,0,Evening,2,11,0,22,0,0,0,0,0,0,0,0,10,0.5
223,3,94,9656,29,1,0,Evening,10,42,1,31,1,0,1,0,2,0,0,0,14,0.1656891495601173
548,3,111,11470,42,2,0,Evening,15,1,4,35,2,0,0,0,0,0,0,1,15,0.0047520661157024
229,3,65,11496,31,4,0,Evening,15,9,3,35,2,0,0,0,1,0,0,0,16,0.0086695112490302
40,3,81,9758,20,2,0,Noon,6,26,4,28,0,0,0,0,0,0,0,0,5,0.0082011491430535
543,3,87,10766,44,1,0,Evening,15,9,2,39,0,0,3,0,0,0,0,0,12,0.0075905606493311
243,3,77,12088,39,5,1,Noon,2,11,3,22,0,0,2,0,0,0,0,0,16,0.0057197756775476
899,3,106,8374,53,5,1,Evening,15,13,3,36,1,0,1,0,1,1,0,0,12,0.0053285968028419
1069,3,91,13855,36,3,0,Evening,15,9,4,28,1,0,0,0,0,0,0,0,15,0.0067480811481724
137,3,102,13399,37,5,1,Evening,15,9,3,32,0,0,0,0,0,0,0,0,16,0.0109693447869294
1126,3,77,11545,36,2,0,Evening,9,34,2,34,0,0,3,0,0,0,0,0,16,0.0103857566765578
1659,3,63,1086,167,5,1,Morning,15,1,1,19,0,0,0,0,0,0,0,0,2,0.0749464668094218
1489,10,51,9143,44,2,0,Evening,15,13,1,10,1,1,3,0,0,0,0,0,12,0.0097323600973236
923,3,85,11943,18,0,0,Evening,10,42,3,25,1,0,0,0,2,0,0,0,12,0.1610878661087866
830,3,85,16486,29,6,1,Noon,1,5,3,32,0,0,2,0,0,0,0,0,12,0.0044811916182782
446,3,97,14775,20,5,1,Morning,9,34,0,31,1,0,1,0,0,0,0,0,12,0.0840989399293286
843,10,81,447,73,2,0,Noon,13,21,0,33,1,0,0,0,0,0,0,0,12,0.1666666666666666
1803,3,79,10595,16,3,0,Noon,11,29,4,19,0,0,1,0,0,0,0,0,12,0.2743055555555556
1339,3,66,8896,42,3,0,Evening,5,17,2,29,0,0,2,0,0,0,0,0,12,0.0041978555533077
1090,3,72,7523,15,2,0,Evening,6,23,3,15,2,0,0,0,0,0,0,0,14,0.0452286282306163
1724,6,82,22820,32,1,0,Evening,11,14,3,38,0,0,3,0,0,0,0,0,12,0.0046206813239913
582,3,99,21407,17,1,0,Evening,15,13,12,30,2,0,2,0,0,1,0,1,15,0.0043335066736002
1667,6,92,20547,22,3,0,Noon,11,14,8,65,0,0,2,0,0,0,0,0,12,0.0077481604210321
1858,3,103,14863,8,6,1,Morning,6,23,7,28,0,0,2,0,0,0,0,0,12,0.0361842105263157
662,3,96,14211,18,4,0,Evening,15,1,4,27,3,0,0,0,1,0,0,0,12,0.0166998451669984
437,3,45,8997,33,2,0,Evening,1,5,1,14,0,0,0,0,0,0,0,0,12,0.1608391608391608
1784,3,254,43189,15,6,1,Morning,15,13,30,23,1,0,0,0,0,1,0,0,12,0.0061114732724902
377,3,80,19716,25,3,0,Evening,15,9,10,20,1,0,1,0,0,0,0,0,12,0.0222965440356744
1395,10,55,9637,26,3,0,Evening,9,34,0,12,0,1,0,0,4,0,0,0,12,0.037037037037037
1563,3,55,7912,61,4,0,Noon,9,34,2,160,1,0,0,0,0,0,0,0,12,0.0769230769230769
315,3,72,11378,41,1,0,Evening,2,11,5,28,0,0,1,0,0,0,0,0,16,0.0044906496062992
443,3,89,5750,32,5,1,Noon,1,5,3,23,2,0,0,0,0,0,0,0,12,0.1441441441441441
1081,3,59,7502,15,6,1,Evening,6,23,3,15,2,0,0,0,0,0,0,0,14,0.0356012658227848
320,3,97,14333,53,6,1,Noon,2,11,4,25,1,0,6,0,0,0,0,0,10,0.0235602094240837
282,3,85,11468,42,2,0,Noon,15,1,4,34,2,0,0,0,1,0,0,0,5,0.0070022242359337
1814,3,81,20761,25,2,0,Noon,10,42,10,26,0,0,0,0,0,0,0,0,12,0.0293293293293293
1125,3,79,12727,16,3,0,Noon,6,23,3,45,2,0,0,0,0,0,0,0,12,0.0152615032866533
1422,10,58,23052,21,4,0,Noon,9,34,2,25,0,0,3,0,0,0,0,0,14,0.0179150278774257
425,3,76,12158,39,0,0,Evening,15,31,4,33,0,0,1,0,3,0,0,0,5,0.0036593175372792
554,3,91,13096,31,2,0,Noon,1,5,1,30,0,0,2,0,0,0,0,0,10,0.0101676774884052
595,3,116,14376,22,4,0,Evening,15,6,4,30,0,0,1,0,0,1,0,0,12,0.0045438239866076
1852,3,77,38481,45,4,0,Evening,9,34,49,61,0,0,4,0,0,0,0,0,12,0.0173813748841505
369,3,93,23028,21,2,0,Morning,15,9,10,25,0,0,1,0,0,0,0,0,12,0.0066740823136818
1406,10,91,24232,15,4,0,Evening,15,1,4,30,0,0,2,0,0,0,0,0,12,0.03
1352,3,70,18783,23,0,0,Noon,11,14,2,15,0,0,1,0,0,0,0,0,6,0.1496881496881497
1804,3,54,9162,12,2,0,Evening,10,42,2,22,2,0,1,0,0,0,0,0,12,0.1345029239766081
1106,3,81,13002,45,3,0,Evening,15,31,3,32,0,0,4,0,0,0,0,0,12,0.0148442092886537
1833,9,111,34254,34,4,0,Noon,9,34,33,60,0,0,0,0,0,0,0,0,12,0.013853476117627
1813,3,94,14845,8,6,1,Evening,6,23,7,28,0,0,2,0,0,0,0,0,12,0.042051282051282
228,3,73,4943,58,5,1,Noon,2,11,2,28,0,0,2,0,0,0,0,1,14,0.0997732426303854
1054,3,98,18741,33,4,0,Evening,15,6,3,42,2,0,2,0,0,0,0,0,12,0.0119981541301338
1139,3,87,9628,12,6,1,Evening,6,23,3,10,2,0,0,0,0,0,0,0,12,0.0875536480686695
1254,3,87,12163,24,0,0,Noon,15,24,3,53,0,0,4,0,0,0,0,1,16,0.007081038552321
1035,3,118,16859,26,3,0,Evening,15,6,3,40,0,0,1,0,1,0,0,0,12,0.0429071803852889
67,3,92,16399,23,2,0,Evening,1,5,2,24,2,0,1,0,0,0,0,0,10,0.0069826177388203
394,3,69,3708,108,3,0,Evening,6,10,2,42,2,0,0,0,0,0,0,0,12,0.0232408005164622
580,3,80,15842,34,3,0,Evening,15,9,4,26,1,0,1,0,0,0,0,0,12,0.0090545050055617
25,3,78,10473,26,4,0,Evening,6,26,2,22,1,0,0,0,0,0,0,0,14,0.1897959183673469
212,3,103,13444,8,3,0,Evening,6,26,4,23,6,0,0,0,0,0,0,0,4,0.0016268429079816
1454,10,84,9127,36,4,0,Evening,15,9,1,25,0,0,0,0,0,0,0,0,12,0.0094458438287153
145,3,85,9731,28,3,0,Evening,15,6,4,18,2,1,0,0,0,0,0,0,10,0.0119220703692934
537,3,102,11422,39,0,0,Evening,15,9,4,31,0,0,1,0,0,0,0,0,12,0.0107751511819681
812,3,78,13720,46,6,1,Evening,15,9,6,38,1,0,1,0,0,0,0,0,16,0.0194832698009318
1056,3,62,13698,22,3,0,Noon,6,23,2,49,2,0,1,0,0,0,0,0,12,0.0197447365550343
1006,3,110,10399,43,1,0,Evening,15,3,6,29,2,0,0,0,1,0,0,0,12,0.0153846153846153
86,3,68,9604,23,5,1,Morning,1,5,3,22,0,0,1,0,0,0,0,1,14,0.0498442367601246
1704,15,96,15283,97,0,0,Evening,9,34,6,25,1,0,2,0,0,0,0,1,12,0.0101691361476097
273,3,93,10909,27,4,0,Evening,2,11,4,23,2,0,2,0,0,0,0,0,12,0.0222772277227722
953,3,134,10978,44,2,0,Evening,15,8,5,31,2,0,3,0,0,1,0,1,12,0.0094555662258993
1379,3,189,37744,7,2,0,Evening,9,34,7,17,1,0,0,0,0,1,0,1,12,0.0073431409530994
1118,3,85,17213,29,3,0,Evening,15,9,3,31,0,0,0,0,0,1,5000,0,12,0.0109967573664175
1005,3,101,9309,42,1,0,Evening,15,18,4,31,0,0,0,0,1,0,0,0,12,0.0521739130434782
1846,15,90,39785,14,5,1,Noon,15,24,13,22,2,0,3,0,0,0,0,0,14,0.023227969348659
631,3,77,23454,16,3,0,Noon,10,42,3,41,2,0,0,0,2,0,0,0,12,0.0046012756640116
1787,3,50,9430,15,0,0,Noon,6,23,3,18,2,0,0,0,0,0,0,0,12,0.1180728342004071
1765,15,94,38846,10,1,0,Noon,15,1,4,29,1,0,1,0,0,0,0,0,12,0.0521792510742787
995,3,75,7660,22,6,1,Evening,10,42,4,54,1,0,0,0,2,0,0,0,12,0.145817344589409
1294,10,51,9782,64,5,1,Noon,15,9,2,35,1,0,0,0,0,0,0,0,15,0.0035429422772942
1080,3,81,21931,30,0,0,Evening,15,6,3,34,2,0,3,0,0,0,0,0,12,0.0054201319185546
506,3,92,13191,22,1,0,Evening,1,5,4,34,2,0,1,0,1,0,0,0,12,0.0050065153281667
274,3,109,5766,33,4,0,Evening,2,11,3,25,0,0,0,0,0,0,0,0,14,0.2792792792792793
508,3,91,9016,17,1,0,Noon,9,34,4,24,2,0,0,0,0,0,0,0,12,0.0093281148075668
1241,3,87,13279,38,3,0,Evening,2,11,1,29,0,0,0,0,0,0,0,0,12,0.018027961736571
363,3,85,12383,33,3,0,Evening,15,9,4,30,1,0,1,0,0,0,0,0,16,0.0037221213113777
1526,3,26,8141,29,1,0,Evening,15,12,0,12,1,1,0,0,0,0,0,0,12,0.1122448979591836
1088,3,92,19931,29,3,0,Evening,15,6,3,33,0,0,2,0,0,0,0,1,12,0.0072962440925296
623,3,92,10834,18,5,1,Evening,1,5,4,49,1,0,0,0,2,0,0,0,10,0.0098661028893587
3,3,59,12801,16,5,1,Noon,2,11,3,23,1,0,1,0,0,0,0,0,16,0.0027689087319987
7,3,54,2570,256,4,0,Evening,2,11,0,22,0,0,0,0,0,0,0,0,10,0.4571428571428571
1392,3,66,10168,15,5,1,Morning,11,29,3,38,2,0,1,0,0,0,0,0,12,0.0595744680851063
312,3,93,11378,41,2,0,Evening,2,11,5,28,0,0,1,0,0,0,0,0,15,0.0020805825631176
1351,3,198,18357,20,0,0,Evening,9,34,5,36,1,0,1,0,0,0,0,0,12,0.0059634243307712
1007,3,70,11838,14,0,0,Evening,6,23,4,14,3,0,0,0,0,0,0,0,14,0.0
666,3,111,14217,27,5,1,Noon,10,42,0,33,0,0,1,0,0,0,0,0,14,0.0121483375959079
365,3,85,12383,33,2,0,Evening,15,9,4,30,1,0,1,0,0,0,0,0,16,0.0063303553915012
1861,3,89,18191,15,2,0,Noon,6,23,8,25,2,0,0,0,0,0,0,0,12,0.1350093109869646
216,3,68,19555,22,2,0,Evening,1,5,7,35,2,0,0,0,0,0,0,0,5,0.002563236202216
78,3,88,12588,30,3,0,Evening,1,5,12,34,0,0,0,0,0,0,0,0,10,0.0020678896641795
983,3,105,4928,34,5,1,Noon,6,23,3,48,2,0,1,0,0,0,0,0,12,0.039274924471299
28,3,60,9206,51,2,0,Noon,2,11,6,41,0,0,1,0,0,0,0,0,10,0.0040348300772847
1356,10,91,22778,15,2,0,Evening,15,1,4,30,0,0,1,0,0,0,0,0,7,0.0147560584409903
526,3,86,21252,21,4,0,Evening,15,13,5,32,1,0,1,0,0,1,0,0,12,0.0027818093855829
1732,3,88,26517,32,5,1,Noon,15,9,3,34,1,0,2,0,0,0,0,0,1,0.0042040894324479
56,3,103,20312,17,5,1,Noon,15,13,5,24,1,0,1,0,0,0,0,1,12,0.004075319035012
639,3,91,27978,16,6,1,Evening,1,5,7,38,0,0,0,0,6,0,0,0,10,0.0068426924507251
303,3,86,23979,21,1,0,Evening,2,11,12,29,2,0,4,0,0,0,0,0,16,0.0038162007217972
719,3,94,18095,32,3,0,Evening,1,5,3,30,0,0,1,0,0,0,0,0,12,0.0248538011695906
692,15,63,13966,53,2,0,Evening,15,9,4,26,0,0,1,0,1,0,0,0,12,0.0139497594869054
1875,3,74,10596,31,5,1,Noon,2,11,4,24,2,0,1,0,0,0,0,0,16,0.0060334091982651
1284,3,81,9865,38,2,0,Evening,9,34,2,21,1,0,0,0,0,0,0,0,12,0.0097402597402597
625,3,117,12689,23,4,0,Noon,1,5,2,21,0,0,1,0,4,0,0,1,12,0.0116796440489432
8,3,60,12117,17,4,0,Noon,6,26,4,34,1,0,1,0,0,0,0,0,14,0.1669980119284294
257,3,82,9342,55,3,0,Noon,2,11,1,36,2,0,1,0,0,0,0,0,10,0.0181947069943289
804,3,57,7982,21,5,1,Noon,1,5,2,16,0,0,3,0,0,0,0,0,12,0.1348837209302325
26,3,93,9400,27,0,0,Noon,6,26,8,19,2,0,1,0,0,0,0,0,4,0.013718609655013
337,3,92,9400,57,6,1,Evening,15,9,4,20,0,0,0,0,0,0,0,0,12,0.0016370734164462
573,3,83,20096,18,0,0,Evening,15,12,3,32,2,0,0,0,0,0,0,0,12,0.0101396276595744
48,3,57,6916,50,1,0,Noon,6,10,3,24,2,0,0,0,0,0,0,0,14,0.0148629818857408
1658,3,173,13278,36,6,1,Noon,15,1,6,41,0,0,1,0,0,0,0,1,12,0.0079319442565282
107,3,90,11282,38,1,0,Evening,15,9,3,25,1,0,1,0,2,0,0,0,15,0.0087452753279478
350,3,96,23563,23,1,0,Evening,15,13,10,29,1,0,1,0,0,0,0,0,12,0.0041246225233851
239,3,65,12934,19,2,0,Evening,2,11,1,16,1,0,1,0,0,0,0,0,10,0.0175370977066872
214,3,83,1686,116,3,0,Evening,2,11,0,22,1,0,1,0,0,0,0,1,12,0.1239669421487603
1183,3,85,21754,17,0,0,Evening,15,31,4,23,1,0,1,0,0,0,0,0,12,0.0075731096353256
1074,3,93,23424,19,2,0,Noon,15,9,3,30,0,0,0,0,0,0,0,0,12,0.0
794,3,85,16569,30,3,0,Evening,1,5,3,35,0,0,3,0,0,0,0,0,12,0.0072622344442938
1059,3,98,18509,26,2,0,Evening,15,6,3,35,2,0,1,0,0,0,0,0,12,0.0097176025565773
1584,3,55,16045,16,0,0,Evening,15,9,2,24,2,0,0,0,0,0,0,1,12,0.0198270407087112
524,3,88,30373,12,3,0,Evening,1,5,10,28,1,0,2,0,0,0,0,0,16,0.006609760025769
233,3,71,12934,19,3,0,Evening,2,11,1,16,1,0,1,0,0,0,0,0,10,0.0102223358037311
645,3,98,16167,17,3,0,Evening,1,5,4,27,1,0,1,0,3,0,0,1,10,0.0063488897752958
1426,10,58,23052,21,4,0,Noon,9,34,2,25,0,0,3,0,0,0,0,0,7,0.0076745970836531
534,3,107,12465,23,1,0,Evening,15,9,2,29,0,0,0,0,0,0,0,0,15,0.0091488657062427
1633,6,82,21036,14,4,0,Morning,11,14,9,44,1,0,0,0,0,0,0,0,12,0.0106806282722513
604,3,62,8199,45,2,0,Evening,15,1,2,37,1,0,0,0,1,1,0,1,12,0.0036632633768198
1143,3,114,18621,37,5,1,Evening,9,34,3,32,1,0,1,0,0,0,0,0,15,0.0045300878972278
1229,3,70,12631,31,6,1,Evening,15,9,3,30,0,0,0,0,0,0,0,0,12,0.007921057931127
61,3,79,6810,45,4,0,Noon,1,5,0,23,2,0,0,0,0,0,0,0,10,0.0092911441751673
1191,3,49,9582,12,6,1,Morning,6,23,3,15,2,0,0,0,0,0,0,0,12,0.2231457800511509
93,3,94,15119,24,3,0,Evening,1,5,8,29,1,0,1,0,0,0,0,0,10,0.0033817207202345
667,3,62,10124,16,6,1,Evening,1,5,2,22,0,0,3,0,0,0,0,0,12,0.0589622641509434
281,3,72,7089,63,2,0,Noon,15,6,3,29,1,0,1,0,1,0,0,0,16,0.0019190174630589
1050,3,60,7584,40,4,0,Evening,15,36,2,28,1,0,0,0,0,0,0,0,12,0.0071045888655951
360,3,82,15605,34,5,1,Noon,15,9,7,31,0,0,1,0,2,0,0,0,15,0.0045134621829963
1767,3,59,8851,33,1,0,Evening,6,23,2,53,3,0,0,0,0,0,0,0,12,0.6006825938566553
1643,3,80,1029,165,4,0,Morning,15,12,1,27,0,0,0,0,0,0,0,0,2,0.0261709536111423
848,3,102,14201,28,1,0,Evening,15,31,4,39,2,0,0,0,0,0,0,1,12,0.0030893438233719
1299,10,57,9917,48,3,0,Evening,15,9,3,44,1,0,1,0,0,0,0,0,12,0.0352065748556197
111,3,80,7775,22,1,0,Evening,10,42,0,31,0,0,1,0,0,0,0,0,14,0.1631799163179916
43,3,73,10273,32,4,0,Evening,15,9,3,23,0,0,1,0,0,0,0,0,16,0.0034263398339637
126,3,61,9642,24,5,1,Morning,1,5,3,22,0,0,1,0,0,0,0,1,14,0.0854092526690391
205,3,73,4938,57,5,1,Morning,2,11,2,28,0,0,2,0,0,0,0,0,14,0.0769230769230769
53,3,104,9183,32,1,0,Evening,15,9,3,27,0,0,0,0,0,0,0,0,10,0.0047360248447204
546,3,102,12369,26,3,0,Noon,15,12,4,37,0,0,0,0,0,0,0,1,16,0.0091169575410263
69,3,98,21569,20,1,0,Evening,15,13,11,29,2,0,0,0,1,1,0,0,16,0.0
1739,15,164,7708,28,2,0,Evening,15,9,1,58,0,0,0,0,0,0,0,0,10,0.0398009950248756
1464,10,35,10663,35,3,0,Evening,15,31,2,28,2,1,0,0,0,0,0,0,12,0.0194805194805194
184,3,63,4966,59,5,1,Noon,2,11,2,28,1,0,2,0,0,0,0,0,14,0.0845665961945031
138,3,91,10683,89,5,1,Evening,6,26,7,50,1,0,1,0,0,0,0,0,12,0.0358247842370949
900,3,101,9218,47,5,1,Evening,15,13,3,33,0,0,0,0,1,1,0,0,12,0.0099206349206349
797,3,107,18272,18,1,0,Evening,15,9,3,32,0,0,0,0,1,0,0,0,12,0.0037599324258665
133,3,83,9821,23,1,0,Evening,15,9,4,38,1,0,0,0,0,0,5499,0,12,0.0063630959921265
81,3,63,9599,23,1,0,Evening,1,5,3,22,0,0,1,0,0,0,0,1,14,0.0527009222661396
1458,10,79,6859,51,4,0,Evening,15,9,2,29,2,0,0,0,0,0,0,0,12,0.0033063335841722
542,3,115,21465,21,2,0,Evening,15,13,9,28,0,0,1,0,0,0,0,1,16,0.0094603709949409
1510,10,36,3757,108,0,0,Noon,15,1,1,51,1,1,1,0,0,0,0,0,12,0.0
984,3,106,12239,61,4,0,Evening,15,9,2,43,1,0,2,0,1,0,0,0,12,0.0128404044727408
166,3,94,22015,17,4,0,Evening,2,11,4,27,1,0,1,0,0,0,0,0,10,0.0112517580872011
249,3,77,12088,39,4,0,Evening,2,11,3,22,0,0,2,0,0,0,0,0,16,0.0052192301635508
447,3,71,7478,70,5,1,Evening,6,26,3,17,0,0,0,0,0,0,0,0,14,0.0986223118279569
1084,3,99,18474,34,5,1,Noon,15,6,3,33,0,0,2,0,1,0,0,1,12,0.0082429270368006
859,3,114,8433,43,4,0,Evening,15,13,2,29,0,0,1,0,0,1,0,1,12,0.004931629679444
1145,3,85,24420,14,4,0,Evening,15,18,3,40,1,0,2,0,0,0,0,1,12,0.0053807272134355
98,3,71,9603,23,2,0,Evening,1,5,3,22,0,0,1,0,0,0,0,0,14,0.0418848167539267
1862,3,59,17662,13,5,1,Noon,10,42,7,19,1,0,1,0,0,0,0,0,12,0.201867816091954
738,3,89,12388,22,4,0,Evening,1,5,3,26,0,0,2,0,0,0,0,0,12,0.0573770491803278
1574,10,51,11004,37,5,1,Evening,15,9,3,38,1,0,0,0,0,0,0,0,12,0.1142857142857142
103,3,77,15687,18,5,1,Noon,1,5,9,25,1,0,0,0,0,0,0,0,16,0.0024422624117028
435,3,82,23587,14,2,0,Noon,1,5,11,28,0,0,2,0,0,0,0,0,11,0.0021886897146996
75,3,87,11237,22,4,0,Evening,15,9,4,38,0,0,0,0,0,0,5499,1,12,0.0061401123799166
1694,3,81,8706,17,4,0,Evening,11,29,3,51,2,0,1,0,0,0,0,0,14,0.0586080586080586
1555,3,55,5441,69,4,0,Evening,9,34,2,26,0,1,0,0,0,0,0,0,12,0.081081081081081
919,3,128,13989,44,2,0,Evening,15,6,3,29,1,0,2,0,1,0,0,1,12,0.0075446987814599
1621,15,44,12929,27,0,0,Evening,13,21,7,16,1,0,0,0,0,0,0,0,6,0.0403684005707614
1583,3,77,12298,13,1,0,Noon,6,23,4,20,0,0,2,0,0,0,0,0,14,0.0911528150134048
1600,3,85,11835,19,2,0,Evening,10,42,5,68,1,0,1,0,0,0,0,0,12,0.0300838877639571
763,3,106,10423,21,5,1,Noon,1,5,3,18,0,0,3,0,0,0,0,0,12,0.2238372093023256
990,3,82,6981,52,2,0,Evening,6,23,12,24,2,0,1,0,0,0,0,0,12,0.0099545863383786
389,3,82,4645,19,4,0,Evening,9,34,0,24,1,0,1,0,0,0,0,0,12,0.0679012345679012
236,3,85,12081,28,3,0,Evening,10,42,5,38,2,0,0,0,1,0,0,0,12,0.0059444008802772
1425,10,58,17956,23,4,0,Noon,9,34,2,25,0,0,0,0,0,0,0,0,14,0.0067054585757827
268,3,95,12232,21,5,1,Evening,15,6,4,32,0,0,0,0,0,0,0,1,12,0.002251958224543
1122,3,81,12524,29,4,0,Evening,9,34,2,33,0,0,1,0,0,0,0,0,12,0.0030406689471683
118,3,69,9642,24,3,0,Noon,1,5,3,22,0,0,1,0,0,0,0,0,14,0.0449735449735449
1653,3,57,8473,104,1,0,Evening,15,9,1,79,1,0,0,0,0,0,0,0,12,0.0094180489176272
674,3,157,12598,31,3,0,Noon,10,42,5,39,1,0,2,0,2,0,0,0,12,0.0315680166147455
250,3,81,17044,27,4,0,Evening,2,11,5,34,1,0,1,0,0,0,0,0,3,0.0300829875518672
1680,3,86,13936,31,5,1,Evening,6,23,2,26,0,0,0,0,0,0,0,0,14,0.1150812064965197
1883,3,74,10535,40,3,0,Evening,2,11,5,26,0,0,0,0,0,0,0,0,15,0.0027482441773311
95,3,80,18718,11,3,0,Evening,15,13,9,33,1,0,1,0,1,0,0,1,12,0.0036256798149653
34,3,80,11655,22,4,0,Evening,2,11,5,35,0,0,1,0,0,0,0,0,16,0.0060811082920542
1668,3,60,1338,208,3,0,Noon,9,34,1,27,0,0,0,0,0,0,0,0,2,0.0306982018467519
1581,3,76,13447,19,2,0,Evening,10,42,6,30,0,0,0,0,0,0,0,0,14,0.0340843443096476
449,3,82,7173,25,6,1,Morning,1,5,3,22,2,0,0,0,0,0,0,0,12,0.1907356948228883
717,3,67,7954,51,1,0,Evening,15,9,3,36,1,0,1,0,0,0,0,0,12,0.0029300287626676
1233,14,72,33664,12,3,0,Noon,3,43,12,18,1,0,0,0,0,0,0,0,12,0.0033426928733787
1436,10,79,21607,21,1,0,Noon,15,9,3,33,0,0,1,0,0,0,0,0,12,0.0085166784953867
1,3,76,10439,39,5,1,Noon,6,26,3,29,0,0,0,0,0,0,0,0,14,0.1030789825970548
1297,3,66,13555,29,4,0,Evening,2,11,2,30,2,0,1,0,0,0,0,0,12,0.0118146958234013
1102,3,131,16652,24,4,0,Evening,9,34,3,36,1,0,2,0,1,0,0,0,2,0.0164824383543724
1109,3,78,15171,36,2,0,Evening,15,35,3,49,2,0,2,0,0,0,0,0,12,0.0023464025431975
83,3,110,10593,42,0,0,Evening,15,9,3,27,0,0,0,0,1,0,0,0,16,0.0053962525548818
1288,10,167,21922,24,1,0,Evening,15,9,3,31,0,0,1,0,0,0,0,0,12,0.0074272590197137
677,3,89,13723,37,1,0,Evening,10,42,4,20,1,0,1,0,0,0,0,0,12,0.0084254212710635
1371,10,101,19370,19,3,0,Evening,15,37,3,19,1,0,0,0,0,0,0,0,12,0.075
1047,3,98,15214,29,5,1,Evening,15,18,3,40,0,0,2,0,0,0,0,0,12,0.0145011600928074
771,3,85,13573,41,3,0,Evening,15,6,5,19,0,0,0,0,0,0,0,0,12,0.0043820872573515
1433,3,63,12763,24,2,0,Noon,6,23,4,26,2,0,1,0,0,0,0,0,12,0.0760233918128654
1207,3,36,21258,15,0,0,Evening,9,34,5,22,1,0,0,0,1,0,0,0,12,0.0202506938302479
1553,3,51,9135,44,6,1,Evening,15,13,1,10,1,1,3,0,0,0,0,0,12,0.0161290322580645
1407,10,37,5002,43,4,0,Evening,9,34,2,24,2,1,0,0,0,0,0,0,12,0.0036677127840586
405,3,89,17821,25,0,0,Evening,1,5,3,30,0,0,1,0,0,0,0,0,1,0.0037736997474055
1634,3,60,17972,29,1,0,Noon,15,24,6,23,0,0,0,0,0,0,0,0,12,0.0181872391174716
1223,3,83,16867,47,5,1,Evening,15,9,2,41,1,0,0,0,0,0,0,0,12,0.0076627140974967
1263,3,65,9419,16,4,0,Noon,6,23,3,23,0,0,0,0,0,0,0,0,12,0.1265527950310559
105,3,77,15687,18,4,0,Evening,1,5,9,25,1,0,0,0,0,0,0,0,16,0.0045665159381454
689,3,60,7138,57,3,0,Evening,15,6,2,23,0,0,0,0,0,0,0,0,12,0.0016170699481354
1230,3,60,11379,21,6,1,Noon,9,34,2,26,1,0,0,0,0,0,0,0,12,0.029618082618862
827,3,105,13473,39,1,0,Evening,15,12,5,29,2,0,0,0,0,1,0,0,12,0.0099946457255041
63,3,80,5769,88,4,0,Evening,15,1,3,20,1,0,0,0,0,0,0,0,2,0.0017468051852532
853,3,114,12163,38,0,0,Evening,15,6,5,25,0,0,0,0,1,0,0,0,12,0.0073667016431747
1783,10,104,24879,25,6,1,Noon,15,9,6,28,0,0,0,0,0,1,0,0,1,0.0103145951521402
224,3,82,10641,32,1,0,Evening,2,11,4,29,1,0,1,0,2,0,0,0,16,0.0044021341795386
146,3,73,11206,34,3,0,Evening,1,5,4,34,1,0,1,0,0,0,0,0,12,0.002310524311286
1089,3,79,12850,28,3,0,Evening,10,42,2,45,1,0,3,0,1,0,0,0,12,0.009075770191507
374,3,68,2944,43,4,0,Evening,9,34,2,43,1,0,0,0,0,0,0,0,12,0.1255411255411255
1340,3,74,1030,172,3,0,Evening,2,11,3,52,1,0,1,0,0,0,0,0,12,0.0247995289631581
1781,3,216,44491,28,4,0,Evening,9,34,10,34,1,0,2,0,0,0,0,0,12,0.0248108302877438
